station area Latitude Longitude city
市民延吉街口 松山區 25.0444 121.55397 台北市
龍城市場 松山區 25.05454 121.55417 台北市
捷運南京三民站(3號出口) 松山區 25.05129 121.56426 台北市
塔悠基隆路口(麥帥一橋下) 松山區 25.05139 121.57062 台北市
五常街370巷 松山區 25.06432 121.54537 台北市
延壽街119巷口 松山區 25.05708 121.56486 台北市
市民東寧路口 松山區 25.04742 121.56305 台北市
民福簡易綠地 松山區 25.06589 121.54529 台北市
南港公園(東新街) 南港區 25.04591 121.59226 台北市
南港公園(福德街) 南港區 25.04128 121.59089 台北市
捷運昆陽站(1號出口) 南港區 25.05014 121.59238 台北市
忠孝東路六段225巷口 南港區 25.04919 121.58832 台北市
捷運後山埤站(1號出口) 南港區 25.04437 121.58133 台北市
合樂公園 南港區 25.04843 121.58154 台北市
合心廣場 南港區 25.04608 121.58315 台北市
成德國中 南港區 25.04592 121.5882 台北市
玉成公園 南港區 25.04281 121.58613 台北市
研究院舊莊街口 南港區 25.04239 121.61683 台北市
中研院綜合體育館東側 南港區 25.04054 121.61374 台北市
國家生技園區 南港區 25.04763 121.61145 台北市
捷運南港展覽館站(5號出口) 南港區 25.05469 121.61669 台北市
中研公園 南港區 25.04697 121.61375 台北市
福山公園 南港區 25.04499 121.61775 台北市
舊莊區民活動中心 南港區 25.04139 121.6191 台北市
凌雲市場 南港區 25.03564 121.61415 台北市
市民大道八段532號 南港區 25.054 121.61334 台北市
捷運南港軟體園區(2號出口) 南港區 25.05933 121.61677 台北市
南港國小 南港區 25.05668 121.61137 台北市
興中立體停車場(興中路) 南港區 25.05629 121.607 台北市
臺北市立圖書館南港分館 南港區 25.05485 121.60866 台北市
東陽公園 南港區 25.05716 121.59792 台北市
向陽南港路口 南港區 25.05437 121.59423 台北市
南港車站(忠孝東路七段415巷) 南港區 25.05252 121.60922 台北市
捷運南港站(2號出口) 南港區 25.05201 121.60741 台北市
捷運南港站(1號出口) 南港區 25.05192 121.60642 台北市
東新國小 南港區 25.05507 121.6028 台北市
中華科技大學 南港區 25.03392 121.60985 台北市
六福公園 南港區 25.04681 121.61703 台北市
南港加壓站 南港區 25.04805 121.61594 台北市
臺北流行音樂中心(南港路) 南港區 25.05343 121.59945 台北市
興南公園 南港區 25.05766 121.60396 台北市
臺北流行音樂中心(市民大道) 南港區 25.05211 121.59839 台北市
南港車站(市民大道) 南港區 25.05326 121.60656 台北市
忠孝東路七段527巷口 南港區 25.05266 121.61275 台北市
南港軟體園區(新民街) 南港區 25.05627 121.61369 台北市
世貿公園 南港區 25.05831 121.61422 台北市
凌雲五村(研究院路三段8巷) 南港區 25.03595 121.61688 台北市
新新公園(昆陽街60巷) 南港區 25.0521 121.59053 台北市
南港高中(昆陽街) 南港區 25.05285 121.59279 台北市
南港路三段290巷口 南港區 25.05234 121.58152 台北市
南港路三段220巷口 南港區 25.05289 121.58599 台北市
南港東新街口 南港區 25.05168 121.58284 台北市
八德中坡路口 南港區 25.05064 121.5803 台北市
捷運後山埤站(3號出口) 南港區 25.04511 121.5836 台北市
玉成公園運動中心 南港區 25.04193 121.58493 台北市
百福公園 南港區 25.03884 121.58788 台北市
南湖大橋(經貿二路255巷) 南港區 25.06148 121.61384 台北市
園區重陽路口 南港區 25.05937 121.61072 台北市
南港車站B棟(市民大道) 南港區 25.05293 121.60549 台北市
胡適公園 南港區 25.04014 121.61766 台北市
南港抽水站 南港區 25.06164 121.61267 台北市
經貿公園 南港區 25.06271 121.61597 台北市
育成高中 南港區 25.05853 121.60983 台北市
捷運南港展覽館站(7號出口) 南港區 25.05436 121.6181 台北市
力行橋(南港) 南港區 25.05172 121.61686 台北市
舊莊國小(舊莊街一段) 南港區 25.03987 121.62015 台北市
向陽公園 南港區 25.05705 121.59265 台北市
小彎社會住宅 南港區 25.0582 121.59368 台北市
捷運南港展覽館站(6號出口) 南港區 25.05465 121.6185 台北市
捷運南港展覽館站(4號出口) 南港區 25.05535 121.61838 台北市
成德綠地 南港區 25.04675 121.58731 台北市
南港公園(東新街170巷) 南港區 25.04134 121.59323 台北市
中坡市民路口(東北側) 南港區 25.04969 121.58028 台北市
昆陽公園 南港區 25.0483 121.59425 台北市
南港路二段178巷口 南港區 25.05368 121.59969 台北市
南港車站(忠孝東路) 南港區 25.05225 121.60766 台北市
南港車站(興華路) 南港區 25.05343 121.60633 台北市
玉成公園(成福路178巷口) 南港區 25.04177 121.58735 台北市
玉東公園(東新街) 南港區 25.04998 121.58383 台北市
南港出租國宅社區 南港區 25.03878 121.59302 台北市
成福路197巷口 南港區 25.04066 121.58877 台北市
南港疏散門(基三號疏散門) 南港區 25.05543 121.5892 台北市
成德立體停車場 南港區 25.04557 121.58629 台北市
南港展覽館2館 南港區 25.05545 121.61646 台北市
舊莊派出所 南港區 25.03827 121.62274 台北市
南港路三段80巷 南港區 25.05394 121.59124 台北市
捷運昆陽站(4號出口) 南港區 25.05066 121.59431 台北市
忠孝東路六段278巷口 南港區 25.04916 121.58906 台北市
中研院人文社會科學館 南港區 25.04126 121.6118 台北市
南港路三段130巷口 南港區 25.05457 121.58781 台北市
南港路三段190巷口 南港區 25.05381 121.58638 台北市
忠孝東路六段212巷口 南港區 25.0488 121.58742 台北市
新富公園 南港區 25.05296 121.61713 台北市
東新街63巷口 南港區 25.04728 121.58605 台北市
中興公園 南港區 25.04487 121.61481 台北市
內湖機廠(港東街) 南港區 25.058 121.62189 台北市
黎忠區民活動中心 信義區 25.02035 121.55769 台北市
基隆路二段159巷口 信義區 25.02561 121.55409 台北市
嘉興街175巷口 信義區 25.02811 121.55671 台北市
和平東路三段631巷口 信義區 25.0132 121.56335 台北市
和平東路三段530巷口 信義區 25.01545 121.56134 台北市
景勤二號公園 信義區 25.02698 121.55841 台北市
臺北醫學大學 信義區 25.02668 121.56175 台北市
三興公園 信義區 25.02868 121.55932 台北市
松德站 信義區 25.03162 121.57396 台北市
捷運象山站(2號出口) 信義區 25.03222 121.56974 台北市
象山公園 信義區 25.02863 121.56981 台北市
松仁路253巷3弄 信義區 25.02678 121.56884 台北市
興雅國中 信義區 25.03616 121.56983 台北市
捷運象山站(1號出口) 信義區 25.03295 121.56867 台北市
松德路200巷 信義區 25.03471 121.57301 台北市
中全公園 信義區 25.0382 121.57495 台北市
台北市災害應變中心 信義區 25.02868 121.56672 台北市
信義運動中心 信義區 25.03189 121.56678 台北市
捷運台北101/世貿站(3號出口) 信義區 25.03275 121.56337 台北市
景新公園 信義區 25.03003 121.56287 台北市
光復信義路口東南側 信義區 25.03281 121.55756 台北市
三張犁 信義區 25.03452 121.5576 台北市
仁愛路四段496巷口 信義區 25.03745 121.5602 台北市
松山工農 信義區 25.03961 121.57199 台北市
松友公園 信義區 25.03423 121.57636 台北市
林口公園 信義區 25.03894 121.57915 台北市
松山家商 信義區 25.0347 121.58018 台北市
永春陂濕地公園 信義區 25.03301 121.58096 台北市
臺北市政府 信義區 25.03801 121.56541 台北市
松智松壽路口 信義區 25.03607 121.56535 台北市
市府松壽路口 信義區 25.03627 121.56383 台北市
市府松高路口 信義區 25.03899 121.56369 台北市
市民廣場 信義區 25.03599 121.56218 台北市
信義廣場(台北101) 信義區 25.03306 121.5662 台北市
捷運台北101/世貿站(5號出口) 信義區 25.03338 121.56333 台北市
春光公園 信義區 25.0427 121.58112 台北市
松仁路121巷口 信義區 25.03476 121.56865 台北市
福德國小 信義區 25.03846 121.58618 台北市
福德公園 信義區 25.03841 121.58355 台北市
松高路(信義新天地A4館) 信義區 25.03918 121.56654 台北市
興雅松仁路口 信義區 25.0401 121.56822 台北市
福祥公園 信義區 25.04626 121.57045 台北市
吳興公車總站 信義區 25.02388 121.56984 台北市
泰和公園 信義區 25.0193 121.57105 台北市
興雅國小(基隆路一段37巷) 信義區 25.04773 121.56895 台北市
雅祥公園(松信路50巷口) 信義區 25.04732 121.57211 台北市
松山車站 信義區 25.0489 121.57841 台北市
五常公園 信義區 25.04797 121.57432 台北市
永吉松信路口 信義區 25.04548 121.57207 台北市
三興國小 信義區 25.02969 121.55766 台北市
市民松信路口 信義區 25.04927 121.57205 台北市
松山高中 信義區 25.0433 121.5638 台北市
基隆光復路口 信義區 25.03005 121.55764 台北市
基隆忠孝路口西南側 信義區 25.04108 121.5629 台北市
泰和里民活動中心 信義區 25.0213 121.57027 台北市
捷運後山埤站(2號出口) 信義區 25.04395 121.58184 台北市
虎林永吉路口 信義區 25.04519 121.57712 台北市
永吉公園 信義區 25.04345 121.57539 台北市
永吉路321巷口 信義區 25.04561 121.57549 台北市
松山永吉路口 信義區 25.04623 121.57772 台北市
松山路292巷口 信義區 25.0432 121.57789 台北市
捷運象山站(3號出口) 信義區 25.03295 121.5712 台北市
松德公園 信義區 25.03657 121.57349 台北市
世貿三館 信義區 25.03511 121.56369 台北市
松德虎林街口 信義區 25.0383 121.5762 台北市
富台公園 信義區 25.04185 121.57204 台北市
基隆路一段101巷口 信義區 25.04516 121.56702 台北市
捷運永春站(2號出口) 信義區 25.0405 121.57538 台北市
吳興街260巷 信義區 25.02606 121.5631 台北市
松山家商(林口街) 信義區 25.03593 121.57906 台北市
仁愛逸仙路口 信義區 25.03771 121.56124 台北市
安強公園 信義區 25.03693 121.57535 台北市
信義基隆路口 信義區 25.03321 121.55873 台北市
捷運台北101/世貿站(2號出口) 信義區 25.0327 121.56157 台北市
吳興街284巷36弄口 信義區 25.02236 121.56268 台北市
協和祐德高級中學 信義區 25.0426 121.58381 台北市
福德國小公車站 信義區 25.03929 121.58755 台北市
松仁路95巷口 信義區 25.03656 121.56866 台北市
臺北南山廣場_1 信義區 25.03404 121.56598 台北市
景聯廣場 信義區 25.03214 121.55974 台北市
景平公園 信義區 25.02976 121.5642 台北市
捷運市政府站(3號出口) 信義區 25.04084 121.56789 台北市
五分埔公園 信義區 25.04719 121.58058 台北市
松仁路305號 信義區 25.02306 121.57036 台北市
吳興街394巷口 信義區 25.02474 121.56741 台北市
忠孝東路五段215巷口 信義區 25.0409 121.5705 台北市
松勤莊敬路口 信義區 25.03203 121.5615 台北市
松仁松平路口 信義區 25.03047 121.56838 台北市
信義松德路口 信義區 25.03322 121.57433 台北市
捷運市政府站(4號出口) 信義區 25.04146 121.56731 台北市
吳興街284巷(廣安宮) 信義區 25.02326 121.56329 台北市
景勤二號公園(西南側) 信義區 25.02605 121.5577 台北市
克勤新村 信義區 25.02589 121.56073 台北市
和平東路三段291號 信義區 25.02186 121.55532 台北市
永吉路468巷口 信義區 25.04533 121.57915 台北市
廣慈博愛園區(西側) 信義區 25.03866 121.58082 台北市
德昌寶興街口(西北角) 萬華區 25.02365 121.49528 台北市
寶興長泰街口(西南角) 萬華區 25.0216 121.49597 台北市
萬大路486巷口 萬華區 25.01975 121.4973 台北市
國興中華路口 萬華區 25.02485 121.50898 台北市
古亭國中 萬華區 25.02442 121.5107 台北市
國興水源路口 萬華區 25.02297 121.50845 台北市
青年公園高爾夫球場 萬華區 25.02481 121.50755 台北市
國興青年路口 萬華區 25.02594 121.50651 台北市
青年公園棒球場 萬華區 25.0241 121.50289 台北市
青年公園籃球場 萬華區 25.02085 121.50539 台北市
復華花園新城 萬華區 25.02964 121.50258 台北市
新和國小 萬華區 25.02582 121.50255 台北市
莒光郵局 萬華區 25.03124 121.50122 台北市
莒光立體停車場 萬華區 25.03116 121.50336 台北市
艋舺大道146巷口 萬華區 25.03301 121.5016 台北市
東園國小 萬華區 25.02257 121.49807 台北市
華中疏散門 萬華區 25.01688 121.49534 台北市
錦德公園 萬華區 25.02332 121.49264 台北市
忠德公園 萬華區 25.02516 121.49604 台北市
華江高中 萬華區 25.02744 121.49619 台北市
西園艋舺路口 萬華區 25.03267 121.49757 台北市
雙園國中 萬華區 25.02673 121.49176 台北市
長順區民活動中心 萬華區 25.03284 121.48908 台北市
華江國小 萬華區 25.03397 121.49029 台北市
華江八號公園 萬華區 25.03388 121.49293 台北市
環河南雙園街口 萬華區 25.03203 121.49127 台北市
大理高中 萬華區 25.03062 121.49021 台北市
糖廍文化園區 萬華區 25.03383 121.4946 台北市
兩棵樹公園 萬華區 25.03211 121.49502 台北市
萬華青年公宅 萬華區 25.02021 121.50376 台北市
開封西寧路口 萬華區 25.04662 121.50717 台北市
峨嵋停車場 萬華區 25.04441 121.50541 台北市
長沙公園 萬華區 25.0417 121.49992 台北市
貓公園(中興橋頭) 萬華區 25.04367 121.50218 台北市
西本願寺廣場 萬華區 25.04099 121.50769 台北市
中華桂林路口 萬華區 25.03771 121.50662 台北市
捷運龍山寺站(1號出口) 萬華區 25.03535 121.49938 台北市
龍山國小 萬華區 25.0355 121.49541 台北市
華西公園 萬華區 25.03852 121.49881 台北市
老松國小 萬華區 25.03792 121.50177 台北市
萬華火車站 萬華區 25.03364 121.50322 台北市
萬華火車站(D2廣場) 萬華區 25.03394 121.50117 台北市
捷運龍山寺站(3號出口) 萬華區 25.03509 121.50199 台北市
臺北市電影主題公園(峨嵋街) 萬華區 25.04445 121.50306 台北市
臺北市電影主題公園(康定路) 萬華區 25.04551 121.50318 台北市
中華峨嵋街口 萬華區 25.04345 121.50841 台北市
萬華266號綠地 萬華區 25.0403 121.50197 台北市
萬大國小(萬大路344巷口) 萬華區 25.02376 121.49986 台北市
德昌街10巷口 萬華區 25.02533 121.4996 台北市
環河南和平西路口 萬華區 25.03517 121.49048 台北市
長順街60巷口 萬華區 25.03119 121.48858 台北市
西園公園 萬華區 25.0271 121.49775 台北市
華江污水廠 萬華區 25.03606 121.49163 台北市
柳鄉公園 萬華區 25.03731 121.49526 台北市
綠堤社區公園 萬華區 25.03286 121.49301 台北市
長順艋舺大道口 萬華區 25.03035 121.49228 台北市
富民路145巷口 萬華區 25.01796 121.49988 台北市
環南綜合市場 萬華區 25.0286 121.48908 台北市
龍山國中 萬華區 25.03646 121.50492 台北市
洛陽停車場 萬華區 25.04776 121.50612 台北市
桂林昆明街口 萬華區 25.03811 121.50362 台北市
萬華國中_1 萬華區 25.02926 121.49936 台北市
青年公園3號出口 萬華區 25.02273 121.50271 台北市
捷運龍山寺站(1號出口)_1 萬華區 25.03548 121.50026 台北市
莒光社會住宅 萬華區 25.0317 121.50033 台北市
艋舺西藏路口 萬華區 25.0287 121.49156 台北市
萬大路493巷 萬華區 25.01975 121.4992 台北市
雙園國中地下停車場 萬華區 25.02768 121.49134 台北市
青年路152巷口 萬華區 25.01979 121.5009 台北市
臺大水源舍區A棟 臺大公館校區 25.01493 121.53044 台北市
臺大卓越研究大樓 臺大公館校區 25.01466 121.52917 台北市
臺大水源修齊會館 臺大公館校區 25.01411 121.52997 台北市
臺大檔案展示館 臺大公館校區 25.01391 121.52895 台北市
臺大水源舍區B棟 臺大公館校區 25.01525 121.53009 台北市
臺大男八舍東側 臺大公館校區 25.01729 121.54531 台北市
臺大禮賢樓東南側 臺大公館校區 25.01408 121.53759 台北市
臺大農業陳列館北側 臺大公館校區 25.01839 121.53404 台北市
臺大管理學院二館北側 臺大公館校區 25.01355 121.53673 台北市
臺大土木系館 臺大公館校區 25.01761 121.53844 台北市
臺大大一女舍北側 臺大公館校區 25.01547 121.53436 台北市
臺大女九舍西南側 臺大公館校區 25.01937 121.53902 台北市
臺大小福樓東側 臺大公館校區 25.01846 121.5376 台北市
臺大立體機車停車場 臺大公館校區 25.01616 121.54251 台北市
臺大工綜館南側 臺大公館校區 25.01857 121.54059 台北市
臺大天文數學館南側 臺大公館校區 25.02108 121.53783 台北市
臺大心理系館南側 臺大公館校區 25.01941 121.5404 台北市
臺大樂學館東側 臺大公館校區 25.01793 121.53585 台北市
臺大農化新館西側 臺大公館校區 25.01627 121.53535 台北市
臺大五號館西側 臺大公館校區 25.01666 121.53718 台北市
臺大舊體育館西側 臺大公館校區 25.0198 121.53583 台北市
臺大共同教室北側 臺大公館校區 25.01595 121.53791 台北市
臺大共同教室東南側 臺大公館校區 25.01566 121.53786 台北市
臺大鹿鳴堂東側 臺大公館校區 25.01511 121.53786 台北市
臺大公館停車場西北側 臺大公館校區 25.01345 121.53798 台北市
臺大第二行政大樓南側 臺大公館校區 25.01603 121.53635 台北市
臺大明達館機車停車場 臺大公館校區 25.01754 121.54398 台北市
臺大二號館 臺大公館校區 25.01699 121.53574 台北市
臺大凝態館南側 臺大公館校區 25.02157 121.53633 台北市
臺大社科院西側 臺大公館校區 25.02053 121.54145 台北市
臺大社會系館南側 臺大公館校區 25.01987 121.54175 台北市
臺大思亮館東南側 臺大公館校區 25.02074 121.53906 台北市
臺大椰林小舖 臺大公館校區 25.01561 121.53583 台北市
臺大計資中心南側 臺大公館校區 25.02036 121.53992 台北市
臺大原分所北側 臺大公館校區 25.01881 121.53868 台北市
臺大生命科學館西北側 臺大公館校區 25.01548 121.53825 台北市
臺大第一活動中心西南側 臺大公館校區 25.01761 121.53995 台北市
臺大博理館西側 臺大公館校區 25.01922 121.54195 台北市
臺大博雅館西側 臺大公館校區 25.0189 121.536 台北市
臺大森林館北側 臺大公館校區 25.01704 121.53888 台北市
臺大一號館 臺大公館校區 25.01698 121.53455 台北市
臺大小小福西南側 臺大公館校區 25.01539 121.53686 台北市
臺大教研館北側 臺大公館校區 25.01337 121.53909 台北市
臺大四號館東北側 臺大公館校區 25.01703 121.53781 台北市
臺大新生教室南側 臺大公館校區 25.0196 121.53846 台北市
臺大鄭江樓北側 臺大公館校區 25.019 121.54305 台北市
臺大電機二館東南側 臺大公館校區 25.01857 121.54247 台北市
臺大圖資系館北側 臺大公館校區 25.01804 121.53928 台北市
臺大總圖書館西南側 臺大公館校區 25.0169 121.54031 台北市
臺大黑森林西側 臺大公館校區 25.01995 121.54347 台北市
臺大獸醫館南側 臺大公館校區 25.01791 121.54242 台北市
臺大新體育館東南側 臺大公館校區 25.02112 121.53591 台北市
臺大明達館北側(員工宿舍) 臺大公館校區 25.01816 121.54469 台北市
東明一街121巷 林口區 25.06976 121.39018 新北市
新北捷運環狀線南機廠 新店區 24.98343 121.52891 新北市
碧華國中(三賢街) 三重區 25.08861 121.48832 新北市
新莊運動公園地下停車場 新莊區 25.043 121.44941 新北市
介壽街/文化路一段188巷9弄口 板橋區 25.01979 121.46856 新北市
貴子路36巷3弄口 泰山區 25.04137 121.42591 新北市
景平橋和路口 中和區 25.00672 121.49479 新北市
環河西華江六路口(翠亨村社區) 板橋區 25.03609 121.4709 新北市
湖北市民活動中心 林口區 25.09612 121.3867 新北市
民族路314巷口 蘆洲區 25.0902 121.47707 新北市
三峽中山公園 三峽區 24.93561 121.36584 新北市
德厚公園 三重區 25.04883 121.47809 新北市
濱海路一段306巷9弄 淡水區 25.191 121.43858 新北市
新市三崁頂三路口 淡水區 25.19691 121.43063 新北市
松柏公園 林口區 25.09129 121.37942 新北市
秀朗路三段10巷12弄 中和區 24.99719 121.52567 新北市
片仔溝公園 八里區 25.1502 121.40581 新北市
龍三鳳鳴路口 鶯歌區 24.97286 121.33137 新北市
鳳福鳳三路口 鶯歌區 24.97567 121.33143 新北市
福順街 樹林區 24.97913 121.41555 新北市
輕軌紅樹林站 淡水區 25.15629 121.45881 新北市
文化二路一段260巷口 林口區 25.07366 121.37107 新北市
重慶路89巷 板橋區 25.00633 121.46206 新北市
永平休閒廣場 新店區 24.98432 121.5161 新北市
永德市民活動中心 三重區 25.07285 121.48842 新北市
四維文化二路口 林口區 25.07899 121.37604 新北市
台貿三村停車場 泰山區 25.06712 121.43169 新北市
中信停車場(中興街) 永和區 25.01228 121.51864 新北市
景新立體停車場 中和區 24.98985 121.51301 新北市
仁愛街422巷口 三重區 25.08153 121.49026 新北市
莒光路136巷口 中和區 25.00133 121.47261 新北市
竹林一文化一路口 林口區 25.08565 121.38538 新北市
佳和公園(中山路二段64巷5弄) 中和區 25.00435 121.50186 新北市
猴硐火車站 瑞芳區 25.08647 121.82719 新北市
三貂嶺隧道(金字橋) 瑞芳區 25.06095 121.82316 新北市
佳和公園(中山路二段64巷7弄) 中和區 25.00492 121.50358 新北市
雙溪車站 雙溪區 25.03914 121.8665 新北市
牡丹車站 雙溪區 25.05887 121.85198 新北市
永安橋下停車場 五股區 25.07978 121.44905 新北市
八安大橋(清水街) 三峽區 24.92701 121.36891 新北市
國道車路頭街口 三重區 25.07307 121.48424 新北市
公八停車場 鶯歌區 24.95515 121.34285 新北市
文化北中華路口 林口區 25.09322 121.37874 新北市
汐止國民運動中心游泳池(忠孝東路) 汐止區 25.06416 121.65726 新北市
樟樹國小(樟樹一路145巷口) 汐止區 25.06735 121.6424 新北市
彭厝市場 樹林區 24.97848 121.41828 新北市
中正路399巷口 新店區 24.9771 121.53455 新北市
大同路270巷口 三峽區 24.92526 121.36551 新北市
水源路29巷/光華街口 中和區 25.00414 121.50429 新北市
中港平面停車場 新莊區 25.04485 121.45271 新北市
懷石公園 板橋區 25.03114 121.48137 新北市
中正路465巷 永和區 25.00587 121.51591 新北市
雙和公園 永和區 25.00229 121.50883 新北市
林口東湖國小 林口區 25.07713 121.38195 新北市
光明停車場 三峽區 24.93036 121.3741 新北市
中園街福隆宮 三峽區 24.92239 121.36717 新北市
蘆洲鷺江停車場 蘆洲區 25.08619 121.47693 新北市
秀峰國小(仁愛路106巷) 汐止區 25.06266 121.66294 新北市
光華長榮路口 蘆洲區 25.08188 121.46407 新北市
蘆洲中山立體停車場 蘆洲區 25.08355 121.47325 新北市
五工路68巷口 新莊區 25.06339 121.45805 新北市
綠湖公園地下停車場 新店區 24.97956 121.54613 新北市
尖山路高厝巷口 鶯歌區 24.94495 121.34102 新北市
文化三路一段447巷口 林口區 25.07464 121.36821 新北市
興南路二段231巷口 中和區 24.98229 121.5035 新北市
五堵橋下籃球場 汐止區 25.07553 121.66558 新北市
安民街停車場 新店區 24.97077 121.51686 新北市
央北新村平面停車場 新店區 24.97752 121.52737 新北市
民德路口 中和區 25.00203 121.46885 新北市
臺北大學行政大樓(公政大道) 三峽區 24.94457 121.37037 新北市
樹林區第三平面停車場 樹林區 24.98928 121.41107 新北市
保安立體停車場 樹林區 24.99334 121.42652 新北市
中山路二段90巷 板橋區 25.01634 121.47523 新北市
板橋435藝文特區(環河西路) 板橋區 25.02473 121.4506 新北市
臺北大學公共事務大樓(法商大道) 三峽區 24.94363 121.37212 新北市
學府大雅路口 樹林區 24.95041 121.37901 新北市
臺北大學隆恩哨(忘憂路) 三峽區 24.94254 121.36547 新北市
和城停車場 中和區 24.99404 121.48917 新北市
聖若望平面停車場 板橋區 25.01068 121.45188 新北市
民樂停車場 中和區 25.00134 121.48391 新北市
文聖國小(松柏街50巷) 板橋區 25.02929 121.47611 新北市
明德平面停車場 土城區 24.98403 121.46628 新北市
惜福公園 土城區 24.98144 121.44815 新北市
中央公園地下停車場 土城區 24.98276 121.44478 新北市
興穀國小 三重區 25.04937 121.47421 新北市
大觀段平面停車場 板橋區 25.005 121.45064 新北市
仁信段平面停車場 三重區 25.07914 121.49629 新北市
三重區停八停車場 三重區 25.05365 121.47621 新北市
安興祥和路口 新店區 24.97666 121.51546 新北市
臺北大學社科院(公政大道) 三峽區 24.94441 121.3701 新北市
大雅佳園路口 樹林區 24.94447 121.38067 新北市
萬板高架橋下停車場 板橋區 25.02729 121.48183 新北市
烏塗窟聚福宮 石碇區 24.97551 121.6562 新北市
淡蘭吊橋 石碇區 25.0057 121.65159 新北市
臺北大學蓮池 三峽區 24.94723 121.37117 新北市
北大高中 三峽區 24.9492 121.37505 新北市
普庵寺 蘆洲區 25.08801 121.48214 新北市
中正一仁愛路口 鶯歌區 24.95672 121.3532 新北市
二橋派出所 鶯歌區 24.94216 121.33884 新北市
華江公園 板橋區 25.01946 121.47099 新北市
臺北大學田徑場(體風路) 三峽區 24.9395 121.36433 新北市
臺北大學商學院(尋鳶大道) 三峽區 24.94557 121.37249 新北市
臺北大學商學院(法商大道) 三峽區 24.94499 121.37146 新北市
臺北大學行政大樓(法商大道) 三峽區 24.94494 121.3712 新北市
臺北大學法學院(鳶飛大道) 三峽區 24.94438 121.37333 新北市
臺北大學公共事務大樓(公政大道) 三峽區 24.94325 121.37121 新北市
臺北大學社科院(圖資大道) 三峽區 24.94396 121.36912 新北市
臺北大學懷德居木師基地 三峽區 24.94334 121.36743 新北市
國慶學成路口 三峽區 24.94095 121.37397 新北市
新海抽水站停車場 板橋區 25.02776 121.45537 新北市
中興復興路口 蘆洲區 25.09016 121.48182 新北市
三民地下停車場 新店區 24.97097 121.53718 新北市
吉安停車場 新店區 24.96623 121.51635 新北市
安德停車場 新店區 24.96039 121.50882 新北市
湳雅夜市停車場 板橋區 25.00557 121.45345 新北市
板南立言街口 中和區 25.00655 121.48791 新北市
樹林藝文綜合行政大樓停車場 樹林區 24.99636 121.42853 新北市
五堵車站(長安路) 汐止區 25.07813 121.66821 新北市
大同建成路口 汐止區 25.07258 121.66558 新北市
捷運淡水站(中正東路) 淡水區 25.16771 121.44684 新北市
縣民觀光街口 板橋區 25.01702 121.4692 新北市
縣民大道三段270巷口 板橋區 25.02323 121.47835 新北市
八德公園 板橋區 25.02378 121.47482 新北市
民享中山路口 林口區 25.08203 121.38138 新北市
長興橋 汐止區 25.08055 121.67187 新北市
中華路一段70巷口 土城區 24.98825 121.4454 新北市
廣停一機車停車場 新莊區 25.06209 121.45766 新北市
建國一路平面停車場 新莊區 25.02394 121.43491 新北市
八德立體停車場_新北 新莊區 25.02271 121.42532 新北市
中央昌仁路口 新莊區 25.05895 121.45355 新北市
林口夜市(中山路) 林口區 25.07914 121.38689 新北市
醒吾科技大學(粉寮路) 林口區 25.08048 121.39804 新北市
佳林國中(文化一路) 林口區 25.08141 121.38353 新北市
林口國民運動中心(文化三路) 林口區 25.08712 121.37961 新北市
福德二路19巷口 汐止區 25.06841 121.63533 新北市
神農街/光復路二段129巷口 三重區 25.05899 121.47409 新北市
成功運動公園 五股區 25.09283 121.44472 新北市
光榮國中(秀江街) 三重區 25.07221 121.49994 新北市
水興公 八里區 25.16208 121.42509 新北市
輕軌景文科大站 新店區 24.95474 121.50964 新北市
輕軌陽光運動公園站 新店區 24.97193 121.51928 新北市
五工五五權路口 五股區 25.0665 121.4497 新北市
北新路二段228巷口 新店區 24.97775 121.54284 新北市
輕軌玫瑰中國城站 新店區 24.95101 121.49418 新北市
輕軌安康站 新店區 24.96525 121.51717 新北市
輕軌新和國小站 新店區 24.98338 121.5183 新北市
輕軌台北小城站(南側) 新店區 24.95312 121.49816 新北市
輕軌耕莘安康院區站 新店區 24.95453 121.50368 新北市
輕軌台北小城站(北側) 新店區 24.95351 121.49833 新北市
新市一中山北路口 淡水區 25.18296 121.44412 新北市
龜吼停車場 萬里區 25.1956 121.68602 新北市
淡水新市鎮兒童公園 淡水區 25.18509 121.44227 新北市
淡金路38巷尾 淡水區 25.16083 121.4579 新北市
新民新春街口 淡水區 25.18123 121.43567 新北市
淡海路182巷口 淡水區 25.18459 121.42044 新北市
玫瑰公園 板橋區 25.02373 121.45544 新北市
龍埔自行車道(民生街1巷) 三峽區 24.93455 121.37824 新北市
群光公園 三重區 25.05604 121.47404 新北市
安華公園 新店區 24.97374 121.53538 新北市
中華郵政玫瑰城郵局 新店區 24.94702 121.49674 新北市
安民街35巷口 新店區 24.96484 121.51564 新北市
中華郵政五城郵局 新店區 24.94483 121.47917 新北市
輕軌雙城站 新店區 24.94679 121.48985 新北市
板橋435藝文特區 板橋區 25.02396 121.45269 新北市
龍埔介壽路口 三峽區 24.93513 121.39008 新北市
學士龍山二街口(金城舞2社區) 土城區 24.97991 121.45049 新北市
湳仔二橋 板橋區 25.00118 121.45192 新北市
茄苳茄福街口 汐止區 25.06723 121.673 新北市
萬里區行政中心 萬里區 25.17811 121.68907 新北市
員林平面停車場 土城區 24.97681 121.44437 新北市
林口區停三停車場 林口區 25.0788 121.38918 新北市
東明公園(興林路221巷) 林口區 25.07195 121.39021 新北市
